idx h2fstart  h2fnum
  0,       0,      0
  1,      30,      5
  2,      35,     16
  3,      51,     35
  4,      67,     19
  5,      86,     23
  6,     109,      5
  7,     114,     10
  8,     124,     19
  9,     143,     19
 10,       0,      0
 11,     162,     14
 12,     176,     19
 13,     195,     26
 14,     221,     20
 15,     241,     25
 16,     266,      2
 17,     268,     17
 18,     285,     14
 19,     299,     14
 20,     313,     35
 21,     329,     19
 22,     348,     20
 23,       0,      0
 24,       0,      0
 25,     368,      9
 26,     377,     14
 27,     391,     15
 28,     406,     37
 29,     423,     20

idx  f2h
  0,   1
  1,   1
  2,   1
  3,   1
  4,   1
  5,   2
  6,   2
  7,   2
  8,   2
  9,   2
 10,   2
 11,   2
 12,   2
 13,   2
 14,   2
 15,   2
 16,   2
 17,   2
 18,   2
 19,   2
 20,   2
 21,   3
 22,   3
 23,   3
 24,   3
 25,   3
 26,   3
 27,   3
 28,   3
 29,   3
 30,   3
 31,   3
 32,   3
 33,   3
 34,   3
 35,   3
 36,   3
 37,   4
 38,   4
 39,   4
 40,   4
 41,   4
 42,   4
 43,   4
 44,   4
 45,   4
 46,   4
 47,   4
 48,   4
 49,   4
 50,   4
 51,   4
 52,   4
 53,   4
 54,   4
 55,   4
 56,   5
 57,   5
 58,   5
 59,   5
 60,   5
 61,   5
 62,   5
 63,   5
 64,   5
 65,   5
 66,   5
 67,   5
 68,   5
 69,   5
 70,   5
 71,   5
 72,   5
 73,   5
 74,   5
 75,   5
 76,   5
 77,   5
 78,   5
 79,   6
 80,   6
 81,   6
 82,   6
 83,   6
 84,   7
 85,   7
 86,   7
 87,   7
 88,   7
 89,   7
 90,   7
 91,   7
 92,   7
 93,   7
 94,   8
 95,   8
 96,   8
 97,   8
 98,   8
 99,   8
100,   8
101,   8
102,   8
103,   8
104,   8
105,   8
106,   8
107,   8
108,   8
109,   8
110,   8
111,   8
112,   8
113,   9
114,   9
115,   9
116,   9
117,   9
118,   9
119,   9
120,   9
121,   9
122,   9
123,   9
124,   9
125,   9
126,   9
127,   9
128,   9
129,   9
130,   9
131,   9
132,  11
133,  11
134,  11
135,  11
136,  11
137,  11
138,  11
139,  11
140,  11
141,  11
142,  11
143,  11
144,  11
145,  11
146,  12
147,  12
148,  12
149,  12
150,  12
151,  12
152,  12
153,  12
154,  12
155,  12
156,  12
157,  12
158,  12
159,  12
160,  12
161,  12
162,  12
163,  12
164,  12
165,  13
166,  13
167,  13
168,  13
169,  13
170,  13
171,  13
172,  13
173,  13
174,  13
175,  13
176,  13
177,  13
178,  13
179,  13
180,  13
181,  13
182,  13
183,  13
184,  13
185,  13
186,  13
187,  13
188,  13
189,  13
190,  13
191,  14
192,  14
193,  14
194,  14
195,  14
196,  14
197,  14
198,  14
199,  14
200,  14
201,  14
202,  14
203,  14
204,  14
205,  14
206,  14
207,  14
208,  14
209,  14
210,  14
211,  15
212,  15
213,  15
214,  15
215,  15
216,  15
217,  15
218,  15
219,  15
220,  15
221,  15
222,  15
223,  15
224,  15
225,  15
226,  15
227,  15
228,  15
229,  15
230,  15
231,  15
232,  15
233,  15
234,  15
235,  15
236,  16
237,  16
238,  17
239,  17
240,  17
241,  17
242,  17
243,  17
244,  17
245,  17
246,  17
247,  17
248,  17
249,  17
250,  17
251,  17
252,  17
253,  17
254,  17
255,  18
256,  18
257,  18
258,  18
259,  18
260,  18
261,  18
262,  18
263,  18
264,  18
265,  18
266,  18
267,  18
268,  18
269,  19
270,  19
271,  19
272,  19
273,  19
274,  19
275,  19
276,  19
277,  19
278,  19
279,  19
280,  19
281,  19
282,  19
283,  20
284,  20
285,  20
286,  20
287,  20
288,  20
289,  20
290,  20
291,  20
292,  20
293,  20
294,  20
295,  20
296,  20
297,  20
298,  20
299,  21
300,  21
301,  21
302,  21
303,  21
304,  21
305,  21
306,  21
307,  21
308,  21
309,  21
310,  21
311,  21
312,  21
313,  21
314,  21
315,  21
316,  21
317,  21
318,  22
319,  22
320,  22
321,  22
322,  22
323,  22
324,  22
325,  22
326,  22
327,  22
328,  22
329,  22
330,  22
331,  22
332,  22
333,  22
334,  22
335,  22
336,  22
337,  22
338,  25
339,  25
340,  25
341,  25
342,  25
343,  25
344,  25
345,  25
346,  25
347,  26
348,  26
349,  26
350,  26
351,  26
352,  26
353,  26
354,  26
355,  26
356,  26
357,  26
358,  26
359,  26
360,  26
361,  27
362,  27
363,  27
364,  27
365,  27
366,  27
367,  27
368,  27
369,  27
370,  27
371,  27
372,  27
373,  27
374,  27
375,  27
376,  28
377,  28
378,  28
379,  28
380,  28
381,  28
382,  28
383,  28
384,  28
385,  28
386,  28
387,  28
388,  28
389,  28
390,  28
391,  28
392,  28
393,  29
394,  29
395,  29
396,  29
397,  29
398,  29
399,  29
400,  29
401,  29
402,  29
403,  29
404,  29
405,  29
406,  29
407,  29
408,  29
409,  29
410,  29
411,  29
412,  29
